COUNTRY,TIME,VALUE ,MEASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,1/1/16,1012,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,2/1/16,1019,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,3/1/16,984,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,4/1/16,1002,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,5/1/16,1008,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,6/1/16,1021,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,7/1/16,1019,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,8/1/16,1021,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,9/1/16,1011,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,10/1/16,1020,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,11/1/16,1023,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,12/1/16,1003,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,1/1/17,974,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,2/1/17,978,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,3/1/17,976,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,4/1/17,976,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,5/1/17,979,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,6/1/17,972,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,7/1/17,972,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,8/1/17,977,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,9/1/17,984,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,10/1/17,985,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,11/1/17,971,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,12/1/17,992,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,1/1/18,975,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,2/1/18,975,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,3/1/18,975,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,4/1/18,976,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,5/1/18,977,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,6/1/18,982,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,7/1/18,984,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,8/1/18,983,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,9/1/18,999,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,10/1/18,1004,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,11/1/18,1010,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,12/1/18,1001,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/09,731,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/09,733,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/09,735,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/09,737,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/09,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/09,730,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/09,739,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/09,741,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/09,728,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/09,724,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/09,735,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/09,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/10,738,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/10,736,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/10,734,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/10,737,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/10,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/10,735,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/10,738,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/10,736,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/10,734,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/10,710,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/10,733,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/10,736,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/11,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/11,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/11,730,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/11,730,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/11,731,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/11,755,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/11,731,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/11,731,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/11,730,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/11,730,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/11,731,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/11,738,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/12,742,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/12,750,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/12,743,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/12,733,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/12,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/12,746,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/12,719,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/12,723,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/12,735,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/12,725,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/12,730,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/12,726,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/13,728,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/13,738,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/13,720,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/13,727,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/13,723,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/13,721,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/13,722,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/13,714,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/13,719,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/13,723,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/13,719,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/13,733,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/14,732,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/14,734,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/14,710,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/14,701,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/14,701,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/14,729,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/14,734,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/14,734,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/14,690,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/14,680,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/14,681,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/14,684,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/15,674,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/15,676,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/15,708,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/15,635,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/15,642,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/15,664,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/15,613,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/15,643,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/15,663,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/15,639,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/15,683,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/15,632,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/16,637,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/16,692,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/16,699,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/16,625,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/16,671,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/16,670,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/16,677,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/16,643,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/16,610,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/16,639,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/16,646,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/16,611,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/17,615,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/17,545,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/17,621,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/17,619,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/17,594,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/17,611,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/17,611,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/17,585,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/17,571,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/17,596,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/17,615,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/17,612,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1/1/18,621,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2/1/18,539,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3/1/18,616,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,4/1/18,578,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,5/1/18,601,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,6/1/18,622,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,7/1/18,619,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,8/1/18,612,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,9/1/18,570,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,10/1/18,609,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,11/1/18,579,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,12/1/18,615,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/09,8102,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/09,8065,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/09,8358,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/09,8038,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/09,8213,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/09,8357,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/09,8243,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/09,8189,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/09,8191,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/09,8284,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/09,8219,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/09,7945,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/10,8188,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/10,8106,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/10,8181,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/10,8170,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/10,8066,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/10,8073,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/10,8177,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/10,8168,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/10,8063,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/10,8162,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/10,8259,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/10,8365,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/11,8514,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/11,9020,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/11,8655,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/11,8820,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/11,8895,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/11,9813,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/11,9606,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/11,9756,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/11,9436,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/11,9362,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/11,10047,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/11,9810,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/12,9871,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/12,9853,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/12,9923,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/12,10102,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/12,9807,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/12,10103,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/12,9801,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/12,9753,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/12,9724,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/12,9724,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/12,9492,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/12,9025,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/13,9050,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/13,9150,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/13,9136,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/13,9310,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/13,9657,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/13,9642,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/13,10034,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/13,10190,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/13,10123,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/13,9753,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/13,9746,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/13,9819,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/14,9767,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/14,9850,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/14,9566,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/14,9660,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/14,9705,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/14,9780,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/14,10005,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/14,9597,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/14,9704,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/14,9690,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/14,9610,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/14,9630,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/15,9680,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/15,9636,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/15,10294,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/15,10308,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/15,10333,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/15,10564,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/15,10361,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/15,10265,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/15,10226,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/15,10276,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/15,10186,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/15,10144,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/16,10230,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/16,10220,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/16,10224,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/16,10262,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/16,10270,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/16,10550,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/16,10673,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/16,10630,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/16,10650,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/16,10625,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/16,10720,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/16,10465,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/17,9796,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/17,10011,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/17,9951,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/17,9946,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/17,9880,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/17,10070,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/17,10010,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/17,9951,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/17,9973,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/17,10056,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/17,9891,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
